games_id,na_sales_in_millions,pal_sales_in_millions,jp_sales_in_millions,other_sales_in_millions,global_sales_in_millions,total_shipped_in_millions
50149,,,,,,
50150,,,,,,
50151,,,,,,
50152,,,,,,
50153,,,,,,
50154,,,,,,
50155,,,,,,
50156,,,,,,
50157,,,,,,
50158,,,,,,
50159,,,,,,
50160,,,,,,
50161,,,,,,
50162,,,,,,
50163,,,,,,
50164,,,,,,
50165,,,,,,
50166,,,,,,
50167,,,,,,
50168,,,,,,
50169,,,,,,
50170,,0.0,,0.0,0.0,
50171,,,,,,
50172,,,,,,
50173,,,,,,
50174,,,,,,
50175,,0.01,,0.0,0.01,
50176,,0.0,,0.0,0.0,
50177,,,,,,
50178,,,,,,
50179,,,,,,
50180,,,,,,
50181,,,,,,
50182,,,,,,
50183,,,,,,
50184,,,,,,
50185,,,,,,
50186,,,,,,
50187,,,,,,
50188,,0.01,,0.0,0.01,
50189,,,,,,
50190,,0.0,,0.0,0.0,
50191,,0.04,,,0.04,
50192,,0.07,,,0.07,
50193,,0.0,,,0.0,
50194,,0.01,,,0.01,
50195,,,,,,
50196,,,,,,
50197,,0.0,,0.0,0.0,
50198,,0.0,,0.0,0.0,
50199,,,,,,
50200,,,,,,
50201,,,,,,
50202,,,,,,
50203,,,,,,
50204,,0.0,,0.0,0.0,
50205,,,,,,
50206,,,,,,
50207,,,,,,
50208,,,,,,
50209,,,,,,
50210,,,,,,
50211,,,,,,
50212,,,,,,
50213,,,,,,
50214,,,,,,
50215,,,,,,
50216,,,,,,
50217,,,,,,
50218,,,,,,
50219,,,,,,
50220,,,,,,
50221,,,,,,
50222,,,,,,
50223,,,,,,
50224,,,,,,
50225,,,,,,
50226,,,,,,
50227,,,,,,
50228,,,,,,
50229,,,,,,
50230,,,,,,
50231,,,,,,
50232,,,,,,
50233,,,,,,
50234,,,,,,
50235,,,,,,
50236,,,,,,
50237,,,,,,
50238,,,,,,
50239,,,,,,
50240,,,,,,
50241,,,,,,
50242,,,,,,
50243,,,,,,
50244,,,,,,
50245,,,,,,
50246,,,,,,
50247,,,,,,
50248,,,,,,
50249,,,,,,
50250,,,,,,
50251,,,,,,
50252,,,,,,
50253,,,,,,
50254,,,,,,
50255,,,,,,
50256,,,,,,
50257,,,,,,
50258,,,,,,
50259,,,,,,
50260,,,,,,
50261,,,,,,
50262,,,,,,
50263,,,,,,
50264,,,,,,
50265,,,,,,
50266,,,,,,
50267,,,,,,
50268,,,,,,
50269,,,,,,
50270,,,,,,
50271,,,,,,
50272,,,,,,
50273,,,,,,
50274,,,,,,
50275,,,,,,
50276,,,,,,
50277,,,,,,
50278,,,,,,
50279,,,,,,
50280,,,,,,
50281,,,,,,
50282,,,,,,
50283,,,,,,
50284,,,,,,
50285,,,,,,
50286,,,,,,
50287,,,,,,
50288,,,,,,
50289,,,,,,
50290,,,,,,
50291,,,,,,
50292,,,,,,
50293,,,,,,
50294,,,,,,
50295,,,,,,
50296,,,,,,
50297,,,,,,
50298,,,,,,
50299,,,,,,
50300,,,,,,
50301,,,,,,
50302,,,,,,
50303,,,,,,
50304,,,,,,
50305,,,,,,
50306,,,,,,
50307,,,,,,
50308,,,,,,
50309,,,,,,0.16
50310,,,,,,
50311,,,,,,
50312,,,,,,
50313,,,,,,
50314,,,,,,
50315,,,,,,
50316,,,,,,
50317,,,,,,
50318,,,,,,
50319,,,,,,
50320,,,,,,
50321,,,,,,
50322,,,,,,
50323,,,,,,
50324,,,,,,
50325,,,,,,
50326,,,,,,
50327,,,,,,
50328,,,,,,
50329,,,,,,
50330,,,,,,
50331,,,,,,
50332,,,,,,
50333,,,,,,
50334,,,,,,
50335,,,,,,
50336,,,,,,
50337,,,,,,
50338,,,,,,
50339,,,,,,
50340,,,,,,
50341,,,,,,
50342,,,,,,
50343,,,,,,
50344,,,,,,
50345,,,,,,
50346,,,,,,
50347,,,,,,
50348,,,,,,
50349,,,,,,
50350,,,,,,
50351,,,,,,
50352,,,,,,0.12
50353,,,,,,
50354,,,,,,
50355,,,,,,
50356,,,,,,
50357,,,,,,
50358,,,,,,
50359,,0.0,,0.0,0.0,
50360,,,,,,
50361,,,,,,
50362,,,,,,
50363,,,,,,
50364,,,,,,
50365,,,,,,
50366,,,,,,
50367,,,,,,
50368,,,,,,
50369,,,,,,
50370,,,,,,
50371,,,,,,
50372,,,,,,
50373,,,,,,
50374,,,,,,0.2
50375,,,,,,
50376,,,,,,
50377,,,,,,
50378,,,,,,
50379,,,,,,
50380,,,,,,
50381,,,,,,
50382,,,,,,
50383,,,,,,
50384,,,,,,
50385,,,,,,
50386,,,,,,
50387,,,,,,
50388,,,,,,
50389,,,,,,
50390,,,,,,
50391,,,,,,
50392,,,,,,
50393,,,,,,
50394,,,,,,
50395,,,,,,
50396,,,,,,
50397,,,,,,
50398,,,,,,
50399,,,,,,
50400,,,,,,
50401,,,,,,
50402,,,,,,
50403,,,,,,
50404,,,,,,
50405,,,,,,
50406,,,,,,
50407,,,,,,
50408,,,,,,
50409,,,,,,
50410,,,,,,
50411,,,,,,
50412,,,,,,
50413,,,,,,
50414,,,,,,
50415,,,,,,
50416,,,,,,
50417,,,,,,
50418,,,,,,
50419,0.3,0.21,,0.04,0.55,
50420,,,,,,
50421,,,,,,
50422,,,,,,
50423,,,,,,
50424,,,,,,
50425,,,,,,
50426,,,,,,
50427,,,,,,
50428,,,,,,
50429,,,,,,
50430,,,,,,
50431,,,,,,
50432,,,,,,
50433,,,,,,
50434,,,,,,
50435,,,,,,
50436,,,,,,
50437,,,,,,
50438,,,,,,
50439,,,,,,
50440,,,,,,
50441,,,,,,
50442,,,,,,
50443,,,,,,
50444,,,,,,
50445,,,,,,
50446,,,,,,
50447,,,,,,
50448,,,,,,
50449,,,,,,
50450,,,,,,
50451,,,,,,
50452,,,,,,
50453,,,,,,
50454,,,,,,
50455,,,,,,
50456,,,,,,
50457,,,,,,
50458,,,,,,
50459,,,,,,
50460,,,,,,
50461,,,,,,
50462,,,,,,
50463,,,,,,
50464,,,,,,
50465,,,,,,
50466,,,,,,
50467,,,,,,
50468,,,,,,
50469,,,,,,
50470,,,,,,
50471,,,0.06,0.0,0.07,
50472,,,,,,
50473,,,,,,
50474,,,,,,
50475,,,,,,
50476,,,,,,
50477,,,,,,
50478,,,,,,
50479,,,,,,
50480,,,,,,
50481,,,,,,
50482,,,,,,
50483,,,,,,
50484,,,,,,
50485,,,,,,
50486,,,,,,
50487,,,,,,
50488,,,,,,
50489,,,,,,
50490,,,,,,
50491,,,,,,
50492,,,,,,
50493,,,,,,
50494,,,,,,
50495,,,,,,
50496,,,,,,
50497,,,,,,
50498,,,,,,
50499,,,,,,
50500,,,,,,
50501,,,,,,
50502,,,,,,
50503,,,,,,
50504,,,,,,
50505,,,,,,
50506,,,,,,
50507,,,,,,
50508,,,,,,
50509,,,,,,
50510,,,,,,
50511,,,,,,
50512,,,,,,
50513,,,,,,
50514,,,,,,
50515,,,,,,
50516,,,,,,
50517,,,,,,
50518,,,,,,
50519,,,,,,
50520,,,,,,
50521,,,,,,
50522,,,,,,
50523,,,,,,
50524,,,,,,
50525,,,,,,
50526,,,,,,
50527,,,,,,
50528,,,,,,
50529,,,,,,
50530,,,,,,
50531,,,,,,
50532,,,,,,
50533,,,,,,
50534,,,,,,
50535,,,,,,
50536,,,,,,
50537,,,,,,
50538,,,,,,
50539,,,,,,
50540,,,,,,
50541,,,,,,
50542,,,,,,
50543,,,,,,
50544,,,,,,
50545,,,,,,
50546,,,,,,
50547,,,,,,
50548,,,,,,
50549,,,,,,
50550,,,,,,
50551,,,,,,
50552,,,,,,
50553,,,,,,
50554,,,,,,
50555,,,,,,
50556,,,,,,
50557,,,,,,
50558,,,,,,
50559,,,,,,
50560,,,,,,
50561,,,,,,
50562,,,,,,
50563,,,,,,
50564,,,,,,
50565,,,,,,
50566,,,,,,
50567,,,,,,
50568,,,,,,
50569,,,,,,
50570,,,,,,
50571,,,,,,
50572,,,,,,
50573,,,,,,
50574,,,,,,
50575,,,,,,
50576,,,,,,
50577,,,,,,
50578,,,,,,1.28
50579,,,,,,
50580,,,,,,
50581,,,,,,
50582,,,,,,
50583,,,,,,
50584,,,,,,
50585,,,,,,
50586,,,,,,
50587,,,,,,
50588,,,,,,
50589,,,,,,
50590,,,,,,
50591,,,,,,
50592,,,,,,
50593,,,,,,
50594,,,,,,
50595,,,,,,
50596,,,,,,
50597,,,,,,
50598,,,,,,
50599,,,,,,
50600,,,,,,
50601,,,,,,
50602,,,,,,
50603,,,,,,
50604,,,,,,
50605,,,,,,
50606,,,,,,
50607,,,,,,
50608,,,,,,
50609,,,,,,
50610,,,,,,
50611,,,,,,
50612,,,,,,
50613,,,,,,
50614,,,,,,
50615,,,,,,
50616,,,,,,
50617,,,,,,
50618,,,,,,
50619,,,,,,
50620,,,,,,
50621,,,,,,
50622,,,,,,
50623,,,,,,
50624,,,,,,
50625,,,,,,
50626,,,,,,
50627,,,,,,
50628,,,,,,
50629,,,,,,
50630,,,,,,
50631,,,,,,
50632,,,,,,
50633,,,,,,
50634,,,,,,
50635,,,,,,
50636,,,,,,
50637,,,,,,
50638,,,,,,
50639,,,,,,
50640,,,,,,
50641,,,,,,
50642,,,,,,
50643,,,,,,
50644,,,,,,
50645,,,,,,
50646,,,,,,
50647,,,,,,
50648,,,,,,
50649,,,,,,
50650,,,,,,
50651,,,,,,
50652,,,,,,
50653,,,,,,
50654,,,,,,
50655,,,,,,
50656,,,,,,
50657,,,,,,
50658,,,,,,
50659,,,,,,
50660,,,,,,
50661,,,,,,
50662,,,,,,
50663,,,,,,
50664,,,,,,
50665,,,,,,
50666,,,,,,
50667,,,,,,
50668,,,,,,
50669,,,,,,
50670,,,,,,
50671,,,,,,
50672,,,,,,
50673,,,,,,
50674,,,,,,0.11
50675,,,,,,
50676,,,,,,
50677,,,,,,
50678,,,,,,
50679,,,,,,
50680,,,,,,
50681,,,,,,
50682,,,,,,0.41
50683,,,,,,
50684,,,,,,0.19
50685,,,,,,
50686,,,,,,
50687,,,,,,0.1
50688,,,,,,0.1
50689,,,,,,
50690,,,,,,
50691,,,,,,
50692,,,,,,
50693,,,,,,
50694,,,,,,
50695,,,,,,
50696,,,,,,
50697,,,,,,
50698,,,,,,
50699,,,,,,
50700,,,,,,
50701,,,,,,
50702,,,,,,
50703,,,,,,
50704,,,,,,
50705,,,,,,
50706,,,,,,
50707,,,,,,
50708,,,,,,
50709,,,,,,
50710,,,,,,
50711,,,,,,
50712,,,,,,
50713,,,,,,
50714,,,,,,
50715,0.01,0.03,,0.0,0.04,
50716,,,,,,
50717,,,,,,
50718,,,,,,
50719,,,,,,
50720,,,,,,
50721,,,,,,
50722,,,,,,
50723,,,,,,
50724,,,,,,
50725,,,,,,
50726,,,,,,
50727,,,,,,
50728,,,,,,
50729,,,,,,
50730,,0.0,,0.0,0.0,
50731,,,,,,
50732,,,,,,
50733,,,,,,
50734,,,,,,
50735,,,,,,
50736,,,,,,
50737,,,,,,
50738,,,,,,
50739,,,,,,
50740,,,,,,
50741,,,,,,
50742,,,,,,
50743,,,,,,
50744,,,,,,
50745,,,,,,
50746,,,,,,
50747,,,,,,
50748,,,,,,
50749,,,,,,
50750,,,,,,
50751,,,,,,
50752,,,,,,
50753,,,,,,
50754,,,,,,
50755,,,,,,
50756,,,,,,
50757,,,,,,
50758,,,,,,
50759,,,,,,
50760,,,,,,
50761,,,,,,
50762,,,,,,
50763,,,,,,
50764,,,,,,
50765,,,,,,
50766,,,,,,
50767,,,,,,
50768,,,,,,
50769,,,,,,
50770,0.09,,,0.01,0.1,
50771,,,,,,
50772,,,,,,
50773,,,,,,
50774,,,,,,
50775,,,,,,
50776,,,,,,
50777,,,,,,
50778,,,,,,
50779,,,,,,
50780,,,,,,
50781,,,,,,0.6
50782,,,,,,
50783,,,,,,
50784,,,,,,
50785,,,,,,
50786,,,,,,
50787,,,,,,
50788,,,,,,
50789,,,,,,0.56
50790,,,,,,
50791,,,,,,
50792,,,,,,
50793,,,,,,
50794,,,,,,
50795,,,,,,
50796,,,,,,
50797,,,,,,
50798,,,,,,
50799,,,,,,
50800,,,,,,
50801,,,,,,
50802,,0.01,,0.0,0.01,
50803,0.08,0.07,,0.01,0.16,
50804,,,,,,0.1
50805,,,,,,
50806,,,,,,
50807,,,,,,
50808,,,,,,
50809,,,,,,
50810,,,,,,
50811,,,,,,
50812,,,,,,
50813,,,,,,
50814,,,,,,
50815,,,,,,
50816,,,,,,
50817,,,,,,
50818,,,,,,
50819,,,,,,
50820,,,,,,
50821,,,,,,2.49
50822,,,,,,
50823,,,,,,1.01
50824,,,,,,
50825,,,,,,0.76
50826,,,,,,0.19
50827,,,,,,0.19
50828,,,,,,0.19
50829,,,,,,
50830,,,,,,0.18
50831,,,,,,
50832,,,,,,0.14
50833,,,,,,0.13
50834,,,,,,0.13
50835,,,,,,0.13
50836,,,,,,0.13
50837,,,,,,0.12
50838,,,,,,
50839,,,,,,0.12
50840,,,,,,
50841,,,,,,0.12
50842,,,,,,
50843,,,,,,0.11
50844,,,,,,0.11
50845,,,,,,0.11
50846,,,,,,0.11
50847,,,,,,0.11
50848,,,,,,0.11
50849,,,,,,0.1
50850,,,,,,0.1
50851,,0.0,,0.0,0.0,
50852,,,,,,
50853,,,,,,
50854,,,,,,
50855,,,,,,
50856,,,,,,
50857,,,,,,
50858,,,,,,
50859,,,,,,
50860,,,,,,
50861,,,,,,
50862,,,,,,
50863,,,,,,
50864,,,,,,
50865,,,,,,
50866,,,,,,
50867,,,,,,
50868,,,,,,
50869,,,,,,
50870,,,,,,
50871,,,,,,
50872,,,,,,
50873,,,,,,
50874,,,,,,
50875,,,,,,
50876,,,,,,
50877,,,,,,
50878,,,,,,
50879,,,,,,
50880,,,,,,0.72
50881,,,,,,0.48
50882,,,,,,0.38
50883,,,,,,
50884,,,,,,0.13
50885,,,,,,0.13
50886,,,,,,0.12
50887,,,,,,0.12
50888,,,,,,0.12
50889,,,,,,0.12
50890,,,,,,
50891,,,,,,0.12
50892,,,,,,
50893,,,,,,
50894,,,,,,0.12
50895,,,,,,
50896,,,,,,
50897,,,,,,
50898,,,,,,
50899,,,,,,0.12
50900,,,,,,0.12
50901,,,,,,0.12
50902,,,,,,0.14
50903,,,,,,0.11
50904,,,,,,0.11
50905,,,,,,0.16
50906,,,,,,0.11
50907,,,,,,
50908,,,,,,
50909,,,,,,
50910,,,,,,
50911,,,,,,
50912,,,,,,0.11
50913,,,,,,0.11
50914,,,,,,0.1
50915,,,,,,
50916,,,,,,
50917,,,,,,
50918,,,,,,
50919,,,,,,
50920,,,,,,
50921,,0.0,,0.0,0.0,
50922,,,,,,
50923,,,,,,
50924,,,,,,1.91
50925,,0.0,,0.0,0.01,
50926,,,,,,5.98
50927,,0.43,,0.04,0.48,
50928,,,,,,0.12
50929,,0.09,,0.01,0.09,
50930,,,,,,
50931,,,,,,
50932,,,,,,
50933,,,,,,
50934,,,,,,
50935,,0.0,,0.0,0.0,
50936,,,,,,
50937,,,,,,
50938,,,,,,
50939,,,,,,
50940,,,,,,
50941,,,,,,
50942,,,,,,
50943,,,,,,
50944,,,,,,
50945,,,,,,
50946,,,,,,
50947,,,,,,
50948,,,,,,
50949,,,,,,
50950,,,,,,
50951,,,,,,
50952,,,,,,
50953,,,,,,
50954,,,,,,
50955,,,,,,
50956,,,,,,
50957,,,,,,
50958,,,,,,
50959,,,,,,
50960,,,,,,
50961,,,,,,
50962,,,,,,
50963,,,,,,
50964,,,,,,
50965,,,,,,
50966,,,,,,
50967,,,,,,
50968,,,,,,
50969,,,,,,
50970,,,,,,
50971,,,,,,
50972,,,,,,
50973,,,,,,
50974,,,,,,
50975,,,,,,
50976,,,,,,
50977,,,,,,
50978,,,,,,
50979,,,,,,
50980,,,,,,
50981,,,,,,
50982,,,,,,
50983,,,,,,
50984,,,,,,
50985,,,,,,
50986,,,,,,
50987,,,,,,
50988,,,,,,
50989,,,,,,0.1
50990,,,,,,
50991,,,,,,
50992,,,,,,
50993,,,,,,
50994,,,,,,
50995,,,,,,
50996,,,,,,
50997,,,,,,
50998,,,,,,
50999,,,,,,
51000,,,,,,
51001,,,,,,
51002,,,,,,
51003,,,,,,
51004,,,,,,
51005,,,,,,
51006,,,,,,
51007,,,,,,
51008,,,,,,
51009,,,,,,
51010,,,,,,
51011,,,,,,
51012,,,,,,
51013,,,,,,
51014,,,,,,
51015,,,,,,
51016,,,,,,
51017,,,,,,
51018,,,,,,
51019,,,,,,
51020,,,,,,
51021,,,,,,
51022,,,,,,0.13
51023,,,,,,
51024,,,,,,
51025,,,,,,0.83
51026,,,,,,
51027,,,,,,
51028,,,,,,
51029,,,,,,0.24
51030,,,,,,
51031,,,,,,0.14
51032,,,,,,0.1
51033,,,,,,
51034,,,,,,
51035,0.05,0.03,,0.01,0.08,
51036,,,,,,
51037,,,,,,
51038,,,,,,
51039,,,,,,
51040,,,,,,
51041,,,,,,
51042,,0.0,,0.0,0.0,
51043,,,,,,
51044,,,,,,
51045,,0.02,,0.0,0.02,
51046,,0.0,,0.0,0.0,
51047,,,,,,
51048,,,,,,
51049,,,,,,
51050,,,,,,
51051,,,,,,
51052,,,,,,
51053,,,,,,
51054,,,,,,
51055,,,,,,
51056,,,,,,
51057,,,,,,
51058,,,,,,
51059,,,,,,
51060,,,,,,
51061,,,,,,
51062,,,,,,
51063,,,,,,
51064,,,,,,1.46
51065,,,,,,1.1
51066,,,,,,
51067,,,,,,
51068,,,,,,0.62
51069,,,,,,30.3
51070,,,,,,
51071,,,,,,
51072,,,,,,
51073,,,,,,
51074,,,,,,
51075,,,,,,
51076,,,,,,
51077,,,,,,
51078,,,,,,0.26
51079,,,,,,0.25
51080,,,,,,0.14
51081,,,,,,0.22
51082,,,,,,
51083,,,,,,
51084,,,,,,
51085,,,,,,0.15
51086,,,,,,0.13
51087,,,,,,0.14
51088,,,,,,0.14
51089,,,,,,0.13
51090,,,,,,
51091,,,,,,0.13
51092,,,,,,0.12
51093,,,,,,0.12
51094,,,,,,
51095,,,,,,
51096,,,,,,0.12
51097,,,,,,0.12
51098,,,,,,
51099,,,,,,
51100,,,,,,0.12
51101,,,,,,
51102,,,,,,
51103,,,,,,
51104,,,,,,
51105,,,,,,
51106,,,,,,
51107,,,,,,
51108,,,,,,
51109,,,,,,
51110,,,,,,
51111,,,,,,
51112,,,,,,
51113,,,,,,
51114,,,,,,0.11
51115,,,,,,0.11
51116,,,,,,0.11
51117,,,,,,0.11
51118,0.02,0.01,,0.0,0.04,
51119,,,,,,
51120,,,,,,
51121,,,,,,
51122,,,,,,
51123,,,,,,
51124,,,,,,
51125,,,,,,
51126,,,,,,
51127,,,,,,
51128,,,,,,
51129,,,,,,
51130,,0.02,,0.0,0.02,
51131,,,,,,
51132,,,,,,
51133,,0.0,,0.0,0.0,
51134,,,,,,
51135,,,,,,
51136,,,,,,
51137,,,,,,
51138,,,,,,
51139,,,,,,
51140,,,,,,
51141,,,,,,
51142,,,,,,
51143,,,,,,
51144,,0.0,,0.0,0.0,
51145,,,,,,
51146,,,,,,
51147,,,,,,
51148,,,,,,
51149,,,,,,
51150,,,,,,
51151,,,,,,
51152,,,,,,
51153,,,,,,
51154,,,,,,
51155,,,,,,
51156,,,,,,
51157,,,,,,
51158,,,,,,
51159,,,,,,
51160,,,,,,
51161,,,,,,
51162,,,,,,
51163,,,,,,
51164,,,,,,
51165,,,,,,
51166,,,,,,
51167,,,,,,
51168,,,,,,
51169,,,,,,
51170,,,,,,
51171,,,,,,
51172,,,,,,
51173,,,,,,0.25
51174,,,,,,
51175,,,,,,
51176,,,,,,
51177,,,,,,
51178,,,,,,
51179,,,,,,
51180,,,,,,
51181,,,,,,
51182,,,,,,
51183,,,,,,
51184,,,,,,
51185,,,,,,
51186,,,,,,
51187,,,,,,
51188,,,,,,
51189,,,,,,
51190,,,,,,
51191,,,,,,
51192,,,,,,
51193,,,,,,
51194,,,,,,
51195,,,,,,
51196,,,,,,
51197,,,,,,
51198,,,,,,
51199,,,,,,
51200,,,,,,
51201,,,,,,
51202,,,,,,
51203,,0.0,,0.0,0.01,
51204,,,,,,
51205,,,,,,
51206,,,,,,
51207,,,,,,
51208,0.1,0.07,,0.01,0.19,
51209,,,,,,
51210,,,,,,
51211,,,,,,
51212,,,,,,
51213,,,,,,
51214,,,,,,
51215,,,,,,
51216,,,,,,
51217,,,,,,
51218,,,,,,
51219,,,,,,
51220,,,,,,
51221,,,,,,
51222,,,,,,
51223,,,,,,
51224,,,,,,
51225,,,,,,
51226,,,,,,
51227,,,,,,
51228,,,,,,
51229,,,,,,
51230,,,,,,
51231,,,,,,
51232,,,,,,
51233,,,,,,
51234,,,,,,
51235,,,,,,
51236,,,,,,
51237,,,,,,
51238,,,,,,
51239,,,,,,
51240,,,,,,
51241,,,,,,
51242,,,,,,
51243,,,,,,
51244,,,,,,
51245,,,,,,
51246,,,,,,
51247,,,,,,
51248,,,,,,
51249,,,,,,
51250,,,,,,
51251,,,,,,
51252,,,,,,
51253,,,,,,
51254,,,,,,
51255,,,,,,
51256,,,,,,
51257,,,,,,
51258,,,,,,
51259,,,,,,
51260,,,,,,
51261,,,,,,
51262,,,,,,
51263,,,,,,
51264,,,,,,
51265,,,,,,
51266,,,,,,
51267,,,,,,
51268,,,,,,
51269,,,,,,
51270,,,,,,
51271,,,,,,
51272,,,,,,
51273,,,,,,
51274,,,,,,
51275,,,,,,
51276,,,,,,
51277,,,,,,
51278,,,,,,
51279,,,,,,
51280,,,,,,
51281,,,,,,
51282,,,,,,
51283,,,,,,
51284,,,,,,
51285,,,,,,0.26
51286,,,,,,
51287,,,,,,
51288,,,,,,
51289,,,,,,
51290,,,,,,1.0
51291,,,,,,0.47
51292,,,,,,
51293,,,,,,
51294,,,,,,0.42
51295,,,,,,
51296,,,,,,0.3
51297,,,,,,0.11
51298,,,,,,
51299,,,,,,
51300,,,,,,
51301,,0.23,,0.05,0.28,
51302,,,,,,
51303,,,,,,
51304,,,,,,
51305,,,,,,
51306,,0.03,,0.0,0.03,
51307,,,,,,0.26
51308,,,,,,
51309,,,,,,0.14
51310,,,,,,0.13
51311,,,,,,0.13
51312,,,,,,
51313,,,,,,
51314,,,,,,0.13
51315,,,,,,0.12
51316,,,,,,0.12
51317,,,,,,0.1
51318,,,,,,
51319,,,,,,
51320,,,,,,0.1
51321,,,,,,
51322,,,,,,0.1
51323,,,,,,0.1
51324,,,,,,
51325,,,,,,0.07
51326,0.03,0.08,,0.01,0.12,
51327,,,,,,
51328,,,,,,
51329,,,,,,
51330,,,,,,
51331,,,,,,
51332,,,,,,
51333,,,,,,
51334,,,,,,
51335,,,,,,
51336,,,,,,
51337,,,,,,
51338,,,,,,
51339,,,,,,
51340,,,,,,
51341,,,,,,
51342,,,,,,
51343,,,,,,
51344,,,,,,
51345,,,,,,
51346,,,,,,
51347,,,,,,
51348,,,,,,
51349,,,,,,
51350,,,,,,
51351,,,,,,
51352,,,,,,
51353,,,,,,
51354,,,,,,
51355,,,,,,
51356,,,,,,
51357,,,,,,
51358,,,,,,
51359,,,,,,
51360,,,,,,
51361,,,,,,
51362,,,,,,
51363,,,,,,
51364,,,,,,
51365,,,,,,
51366,,,,,,
51367,,,,,,
51368,,,,,,
51369,,,,,,
51370,,,,,,
51371,,,,,,
51372,,,,,,
51373,,,,,,
51374,,,,,,
51375,,,,,,
51376,,,,,,
51377,,,,,,
51378,,,,,,
51379,,,,,,
51380,,,,,,
51381,,,,,,
51382,,,,,,
51383,,,,,,
51384,,,,,,
51385,,,,,,
51386,,,,,,
51387,,,,,,
51388,,,,,,
51389,,,,,,
51390,,,,,,
51391,,,,,,
51392,,,,,,
51393,,,,,,
51394,,,,,,
51395,,,,,,
51396,,,,,,
51397,,,,,,
51398,,,,,,
51399,,,,,,
51400,,,,,,
51401,,,,,,
51402,,,,,,
51403,,,,,,
51404,,,,,,
51405,,,,,,
51406,,,,,,
51407,,,,,,
51408,,,,,,
51409,,,,,,
51410,,,,,,
51411,,,,,,
51412,,,,,,
51413,,,,,,
51414,,,,,,
51415,,,,,,
51416,,,,,,
51417,,0.05,,0.01,0.05,
51418,,,,,,
51419,,,,,,
51420,,0.01,,0.0,0.01,
51421,,,,,,3.0
51422,,,,,,
51423,,,,,,
51424,,,,,,2.7
51425,,,,,,
51426,,,,,,2.3
51427,,,,,,1.88
51428,,,,,,
51429,,,,,,
51430,,,,,,1.22
51431,,,,,,
51432,,,,,,
51433,,,,,,
51434,,0.08,,0.0,0.08,
51435,,,,,,0.26
51436,,,,,,0.24
51437,,,,,,0.15
51438,,,,,,0.13
51439,,,,,,0.12
51440,,,,,,0.12
51441,,,,,,0.12
51442,,,,,,
51443,,,,,,
51444,,,,,,0.11
51445,,,,,,0.11
51446,,,,,,0.12
51447,,,,,,
51448,,,,,,0.11
51449,,,,,,
51450,,,,,,0.11
51451,,,,,,0.1
51452,,,,,,
51453,,,,,,
51454,,0.01,,0.0,0.01,
51455,,,,,,
51456,,,,,,
51457,,,,,,
51458,,,,,,
51459,,,,,,
51460,,,,,,
51461,,0.0,,,0.0,
51462,,,,,,
51463,,,,,,
51464,,,,,,
51465,,,,,,
51466,,,,,,
51467,,,,,,
51468,0.15,0.01,,0.0,0.17,
51469,,,,,,
51470,,,,,,
51471,,,,,,
51472,,,,,,
51473,,,,,,
51474,,,,,,
51475,,,,,,
51476,,,,,,
51477,,,,,,
51478,,,,,,
51479,,,,,,
51480,,,,,,
51481,,,,,,
51482,,,,,,
51483,,,,,,
51484,,,,,,
51485,,,,,,
51486,,,,,,
51487,,,,,,
51488,,,,,,
51489,,,,,,
51490,,,,,,
51491,,,,,,
51492,,,,,,
51493,,,,,,
51494,,,,,,
51495,,,,,,
51496,,,,,,
51497,,,,,,
51498,,,,,,
51499,,,,,,
51500,,,,,,
51501,,,,,,
51502,,,,,,
51503,,,,,,
51504,,,,,,
51505,,,,,,
51506,,,,,,
51507,,,,,,
51508,,,,,,
51509,,,,,,
51510,,,,,,
51511,,,,,,
51512,,,,,,
51513,,,,,,
51514,,,,,,
51515,,,,,,
51516,,,,,,
51517,,,,,,
51518,,,,,,
51519,,,,,,
51520,,,,,,
51521,,,,,,
51522,,,,,,
51523,,,,,,
51524,,,,,,
51525,,,,,,
51526,,,,,,
51527,,,,,,
51528,,,,,,
51529,,,,,,
51530,,,,,,
51531,,,,,,
51532,,,,,,
51533,,,,,,
51534,,,,,,
51535,1.48,0.2,,0.05,1.73,
51536,1.07,0.16,,0.04,1.28,
51537,0.5,0.34,,0.06,0.9,
51538,0.08,0.06,,0.01,0.15,
51539,0.19,0.13,,0.02,0.35,
51540,1.65,0.46,0.1,0.1,2.31,
51541,0.65,0.44,,0.08,1.17,
51542,0.09,0.06,0.35,0.04,0.54,
51543,2.03,0.72,0.02,0.11,2.88,
51544,1.5,0.55,0.02,0.08,2.15,
51545,0.24,0.16,,0.03,0.43,
51546,,,,,,
51547,1.0,0.68,,0.12,1.8,
51548,0.22,0.15,,0.03,0.4,
51549,1.44,0.05,,0.04,1.53,
51550,0.27,0.18,,0.03,0.48,
51551,0.25,0.17,,0.03,0.45,
51552,0.22,0.15,,0.03,0.4,
51553,,,,,,
51554,0.17,0.12,,0.02,0.31,
51555,,,,,,0.17
51556,,,,,,
51557,,,,,,
51558,,,,,,
51559,,,,,,0.12
51560,,,,,,
51561,,,,,,
51562,,,,,,0.1
51563,,,,,,
51564,,,,,,
51565,,0.0,,0.0,0.0,
51566,,,,,,
51567,,,,,,
51568,,,,,,
51569,,,,,,
51570,,,,,,
51571,,,,,,
51572,,,,,,
51573,,,,,,
51574,,,,,,
51575,,,,,,
51576,,,,,,2.0
51577,,,,,,
51578,,0.0,,0.0,0.0,
51579,,,,,,0.55
